0 100 2e-07 2e-07
1e-05 100 2e-07 2e-07
2e-05 100 2e-07 2e-07
3e-05 100 2e-07 2e-07
4e-05 100 2e-07 2e-07
5e-05 100 2e-07 2e-07
6e-05 100 2e-07 2e-07
7e-05 100 2e-07 2e-07
8e-05 100 2e-07 2e-07
9e-05 100 2e-07 2e-07
0.0001 100 2e-07 2e-07
0.00011 100 2e-07 2e-07
0.00012 100 2e-07 2e-07
0.00013 100 2e-07 2e-07
0.00014 100 2e-07 2e-07
0.00015 100 2e-07 2e-07
0.00016 100 2e-07 2e-07
0.00017 100 2e-07 2e-07
0.00018 100 2e-07 2e-07
0.00019 100 2e-07 2e-07
0.0002 100 2e-07 2e-07
0.00021 100 2e-07 2e-07
0.00022 100 2e-07 2e-07
0.00023 100 2e-07 2e-07
0.00024 100 2e-07 2e-07
0.00025 100 2e-07 2e-07
0.00026 100 2e-07 2e-07
0.00027 100 2e-07 2e-07
0.00028 100 2e-07 2e-07
0.00029 100 2e-07 2e-07
0.0003 100 2e-07 2e-07
0.00031 100 2e-07 2e-07
0.00032 100 2e-07 2e-07
0.00033 100 2e-07 2e-07
0.00034 100 2e-07 2e-07
0.00035 100 2e-07 2e-07
0.00036 100 2e-07 2e-07
0.00037 100 2e-07 2e-07
0.00038 100 2e-07 2e-07
0.00039 100 2e-07 2e-07
0.0004 100 2e-07 2e-07
0.00041 100 2e-07 2e-07
0.00042 100 2e-07 2e-07
0.00043 100 2e-07 2e-07
0.00044 100 2e-07 2e-07
0.00045 100 2e-07 2e-07
0.00046 100 2e-07 2e-07
0.00047 100 2e-07 2e-07
0.00048 100 2e-07 2e-07
0.00049 100 2e-07 2e-07
0.0005 100 2e-07 2e-07
0.00051 100 2e-07 2e-07
0.00052 100 2e-07 2e-07
0.00053 100 2e-07 2e-07
0.00054 100 2e-07 2e-07
0.00055 100 2e-07 2e-07
0.00056 100 2e-07 2e-07
0.00057 100 2e-07 2e-07
0.00058 100 2e-07 2e-07
0.00059 100 2e-07 2e-07
0.0006 100 2e-07 2e-07
0.00061 100 2e-07 2e-07
0.00062 100 2e-07 2e-07
0.00063 100 2e-07 2e-07
0.00064 100 2e-07 2e-07
0.00065 100 2e-07 2e-07
0.00066 100 2e-07 2e-07
0.00067 100 2e-07 2e-07
0.00068 100 2e-07 2e-07
0.00069 100 2e-07 2e-07
0.0007 100 2e-07 2e-07
0.00071 100 2e-07 2e-07
0.00072 100 2e-07 2e-07
0.00073 100 2e-07 2e-07
0.00074 100 2e-07 2e-07
0.00075 100 2e-07 2e-07
0.00076 100 2e-07 2e-07
0.00077 100 2e-07 2e-07
0.00078 100 2e-07 2e-07
0.00079 100 2e-07 2e-07
0.0008 100 2e-07 2e-07
0.00081 100 2e-07 2e-07
0.00082 100 2e-07 2e-07
0.00083 100 2e-07 2e-07
0.00084 100 2e-07 2e-07
0.00085 100 2e-07 2e-07
0.00086 100 2e-07 2e-07
0.00087 100 2e-07 2e-07
0.00088 100 2e-07 2e-07
0.00089 100 2e-07 2e-07
0.0009 100 2e-07 2e-07
0.00091 100 2e-07 2e-07
0.00092 100 2e-07 2e-07
0.00093 100 2e-07 2e-07
0.00094 100 2e-07 2e-07
0.00095 100 2e-07 2e-07
0.00096 100 2e-07 2e-07
0.00097 100 2e-07 2e-07
0.00098 100 2e-07 2e-07
0.00099 100 2e-07 2e-07
0.001 100 2e-07 2e-07
0.00101 100 2e-07 2e-07
0.00102 100 2e-07 2e-07
0.00103 100 2e-07 2e-07
0.00104 100 2e-07 2e-07
0.00105 100 2e-07 2e-07
0.00106 100 2e-07 2e-07
0.00107 100 2e-07 2e-07
0.00108 100 2e-07 2e-07
0.00109 100 2e-07 2e-07
0.0011 100 2e-07 2e-07
0.00111 100 2e-07 2e-07
0.00112 100 2e-07 2e-07
0.00113 100 2e-07 2e-07
0.00114 100 2e-07 2e-07
0.00115 100 2e-07 2e-07
0.00116 100 2e-07 2e-07
0.00117 100 2e-07 2e-07
0.00118 100 2e-07 2e-07
0.00119 100 2e-07 2e-07
0.0012 100 2e-07 2e-07
0.00121 100 2e-07 2e-07
0.00122 100 2e-07 2e-07
0.00123 100 2e-07 2e-07
0.00124 100 2e-07 2e-07
0.00125 100 2e-07 2e-07
0.00126 100 2e-07 2e-07
0.00127 100 2e-07 2e-07
0.00128 100 2e-07 2e-07
0.00129 100 2e-07 2e-07
0.0013 100 2e-07 2e-07
0.00131 100 2e-07 2e-07
0.00132 100 2e-07 2e-07
0.00133 100 2e-07 2e-07
0.00134 100 2e-07 2e-07
0.00135 100 2e-07 2e-07
0.00136 100 2e-07 2e-07
0.00137 100 2e-07 2e-07
0.00138 100 2e-07 2e-07
0.00139 100 2e-07 2e-07
0.0014 100 2e-07 2e-07
0.00141 100 2e-07 2e-07
0.00142 100 2e-07 2e-07
0.00143 100 2e-07 2e-07
0.00144 100 2e-07 2e-07
0.00145 100 2e-07 2e-07
0.00146 100 2e-07 2e-07
0.00147 100 2e-07 2e-07
0.00148 100 2e-07 2e-07
0.00149 100 2e-07 2e-07
0.0015 100 2e-07 2e-07
0.00151 100 2e-07 2e-07
0.00152 100 2e-07 2e-07
0.00153 100 2e-07 2e-07
0.00154 100 2e-07 2e-07
0.00155 100 2e-07 2e-07
0.00156 100 2e-07 2e-07
0.00157 100 2e-07 2e-07
0.00158 100 2e-07 2e-07
0.00159 100 2e-07 2e-07
0.0016 100 2e-07 2e-07
0.00161 100 2e-07 2e-07
0.00162 100 2e-07 2e-07
0.00163 100 2e-07 2e-07
0.00164 100 2e-07 2e-07
0.00165 100 2e-07 2e-07
0.00166 100 2e-07 2e-07
0.00167 100 2e-07 2e-07
0.00168 100 2e-07 2e-07
0.00169 100 2e-07 2e-07
0.0017 100 2e-07 2e-07
0.00171 100 2e-07 2e-07
0.00172 100 2e-07 2e-07
0.00173 100 2e-07 2e-07
0.00174 100 2e-07 2e-07
0.00175 100 2e-07 2e-07
0.00176 100 2e-07 2e-07
0.00177 100 2e-07 2e-07
0.00178 100 2e-07 2e-07
0.00179 100 2e-07 2e-07
0.0018 100 2e-07 2e-07
0.00181 100 2e-07 2e-07
0.00182 100 2e-07 2e-07
0.00183 100 2e-07 2e-07
0.00184 100 2e-07 2e-07
0.00185 100 2e-07 2e-07
0.00186 100 2e-07 2e-07
0.00187 100 2e-07 2e-07
0.00188 100 2e-07 2e-07
0.00189 100 2e-07 2e-07
0.0019 100 2e-07 2e-07
0.00191 100 2e-07 2e-07
0.00192 100 2e-07 2e-07
0.00193 100 2e-07 2e-07
0.00194 100 2e-07 2e-07
0.00195 100 2e-07 2e-07
0.00196 100 2e-07 2e-07
0.00197 100 2e-07 2e-07
0.00198 100 2e-07 2e-07
0.00199 100 2e-07 2e-07
0.002 100 2e-07 2e-07
0.00201 100 2e-07 2e-07
0.00202 100 2e-07 2e-07
0.00203 100 2e-07 2e-07
0.00204 100 2e-07 2e-07
0.00205 100 2e-07 2e-07
0.00206 100 2e-07 2e-07
0.00207 100 2e-07 2e-07
0.00208 100 2e-07 2e-07
0.00209 100 2e-07 2e-07
0.0021 100 2e-07 2e-07
0.00211 100 2e-07 2e-07
0.00212 100 2e-07 2e-07
0.00213 100 2e-07 2e-07
0.00214 100 2e-07 2e-07
0.00215 100 2e-07 2e-07
0.00216 100 2e-07 2e-07
