0.00125 6.68612e-08 33.1387
0.00126 6.68546e-08 33.1454
0.00127 6.68479e-08 33.1521
0.00128 6.68412e-08 33.1588
0.00129 6.68345e-08 33.1655
0.0013 6.68278e-08 33.1722
0.00131 6.68211e-08 33.1788
0.00132 6.68145e-08 33.1855
0.00133 6.68078e-08 33.1922
0.00134 6.68011e-08 33.1989
0.00135 6.67944e-08 33.2056
0.00136 6.67877e-08 33.2123
0.00137 6.67811e-08 33.2189
0.00138 6.67744e-08 33.2256
0.00139 6.67677e-08 33.2323
0.0014 6.6761e-08 33.239
0.00141 6.67544e-08 33.2456
0.00142 6.67477e-08 33.2523
0.00143 6.6741e-08 33.259
0.00144 6.67343e-08 33.2657
0.00145 6.67277e-08 33.2723
0.00146 6.6721e-08 33.279
0.00147 6.67143e-08 33.2857
0.00148 6.67076e-08 33.2923
0.00149 6.6701e-08 33.299
0.0015 6.66943e-08 33.3057
0.00151 6.66876e-08 33.3124
0.00152 6.6681e-08 33.319
0.00153 6.66743e-08 33.3257
0.00154 6.66676e-08 33.3324
0.00155 6.6661e-08 33.339
0.00156 6.66543e-08 33.3457
0.00157 6.66476e-08 33.3524
0.00158 6.6641e-08 33.359
0.00159 6.66343e-08 33.3657
0.0016 6.66276e-08 33.3724
0.00161 6.6621e-08 33.379
0.00162 6.66143e-08 33.3857
0.00163 6.66077e-08 33.3923
0.00164 6.6601e-08 33.399
0.00165 6.65943e-08 33.4057
0.00166 6.65877e-08 33.4123
0.00167 6.6581e-08 33.419
0.00168 6.65744e-08 33.4256
0.00169 6.65677e-08 33.4323
0.0017 6.6561e-08 33.4389
0.00171 6.65544e-08 33.4456
0.00172 6.65477e-08 33.4523
0.00173 6.65411e-08 33.4589
0.00174 6.65344e-08 33.4656
0.00175 6.65278e-08 33.4722
0.00176 6.65211e-08 33.4789
0.00177 6.65145e-08 33.4855
0.00178 6.65078e-08 33.4922
0.00179 6.65012e-08 33.4988
0.0018 6.64945e-08 33.5055
0.00181 6.64879e-08 33.5121
0.00182 6.64812e-08 33.5188
0.00183 6.64746e-08 33.5254
0.00184 6.64679e-08 33.5321
0.00185 6.64613e-08 33.5387
0.00186 6.64546e-08 33.5454
0.00187 6.6448e-08 33.552
0.00188 6.64413e-08 33.5586
0.00189 6.64347e-08 33.5653
0.0019 6.64281e-08 33.5719
0.00191 6.64214e-08 33.5786
0.00192 6.64148e-08 33.5852
0.00193 6.64081e-08 33.5919
0.00194 6.64015e-08 33.5985
0.00195 6.63949e-08 33.6051
0.00196 6.63882e-08 33.6118
0.00197 6.63816e-08 33.6184
0.00198 6.63749e-08 33.6251
0.00199 6.63683e-08 33.6317
0.002 6.63617e-08 33.6383
0.00201 6.6355e-08 33.645
0.00202 6.63484e-08 33.6516
0.00203 6.63418e-08 33.6582
0.00204 6.63351e-08 33.6649
0.00205 6.63285e-08 33.6715
0.00206 6.63219e-08 33.6781
0.00207 6.63152e-08 33.6848
0.00208 6.63086e-08 33.6914
0.00209 6.6302e-08 33.698
0.0021 6.62953e-08 33.7047
0.00211 6.62887e-08 33.7113
0.00212 6.62821e-08 33.7179
0.00213 6.62755e-08 33.7245
0.00214 6.62688e-08 33.7312
0.00215 6.62622e-08 33.7378
0.00216 6.62556e-08 33.7444
0.00217 6.62489e-08 33.751
0.00218 6.62423e-08 33.7577
0.00219 6.62357e-08 33.7643
0.0022 6.62291e-08 33.7709
0.00221 6.62225e-08 33.7775
0.00222 6.62158e-08 33.7842
0.00223 6.62092e-08 33.7908
0.00224 6.62026e-08 33.7974
0.00225 6.6196e-08 33.804
0.00226 6.61893e-08 33.8106
0.00227 6.61827e-08 33.8173
0.00228 6.61761e-08 33.8239
0.00229 6.61695e-08 33.8305
0.0023 6.61629e-08 33.8371
0.00231 6.61563e-08 33.8437
0.00232 6.61496e-08 33.8503
0.00233 6.6143e-08 33.857
0.00234 6.61364e-08 33.8636
0.00235 6.61298e-08 33.8702
0.00236 6.61232e-08 33.8768
0.00237 6.61166e-08 33.8834
0.00238 6.611e-08 33.89
0.00239 6.61034e-08 33.8966
0.0024 6.60967e-08 33.9032
0.00241 6.60901e-08 33.9099
0.00242 6.60835e-08 33.9165
0.00243 6.60769e-08 33.9231
0.00244 6.60703e-08 33.9297
0.00245 6.60637e-08 33.9363
0.00246 6.60571e-08 33.9429
0.00247 6.60505e-08 33.9495
0.00248 6.60439e-08 33.9561
0.00249 6.60373e-08 33.9627
0.0025 6.60307e-08 33.9693
0.00251 6.60241e-08 33.9759
0.00252 6.60175e-08 33.9825
0.00253 6.60109e-08 33.9891
0.00254 6.60043e-08 33.9957
0.00255 6.59977e-08 34.0023
0.00256 6.59911e-08 34.0089
0.00257 6.59845e-08 34.0155
0.00258 6.59779e-08 34.0221
0.00259 6.59713e-08 34.0287
0.0026 6.59647e-08 34.0353
0.00261 6.59581e-08 34.0419
0.00262 6.59515e-08 34.0485
0.00263 6.59449e-08 34.0551
0.00264 6.59383e-08 34.0617
0.00265 6.59317e-08 34.0683
0.00266 6.59251e-08 34.0749
0.00267 6.59185e-08 34.0815
0.00268 6.59119e-08 34.0881
0.00269 6.59053e-08 34.0946
0.0027 6.58988e-08 34.1012
0.00271 6.58922e-08 34.1078
0.00272 6.58856e-08 34.1144
0.00273 6.5879e-08 34.121
0.00274 6.58724e-08 34.1276
0.00275 6.58658e-08 34.1342
0.00276 6.58592e-08 34.1408
0.00277 6.58526e-08 34.1474
0.00278 6.58461e-08 34.1539
0.00279 6.58395e-08 34.1605
0.0028 6.58329e-08 34.1671
0.00281 6.58263e-08 34.1737
0.00282 6.58197e-08 34.1803
0.00283 6.58131e-08 34.1869
0.00284 6.58066e-08 34.1934
0.00285 6.58e-08 34.2
0.00286 6.57934e-08 34.2066
0.00287 6.57868e-08 34.2132
0.00288 6.57802e-08 34.2197
0.00289 6.57737e-08 34.2263
0.0029 6.57671e-08 34.2329
0.00291 6.57605e-08 34.2395
0.00292 6.57539e-08 34.2461
0.00293 6.57474e-08 34.2526
0.00294 6.57408e-08 34.2592
0.00295 6.57342e-08 34.2658
0.00296 6.57276e-08 34.2724
0.00297 6.57211e-08 34.2789
0.00298 6.57145e-08 34.2855
0.00299 6.57079e-08 34.2921
0.003 0.00131147 99.8689
0.00301 -0.00130623 100.131
0.00302 0.00130102 99.8699
0.00303 -0.00129583 100.13
0.00304 0.00129065 99.8709
0.00305 -0.0012855 100.129
0.00306 0.00128037 99.872
0.00307 -0.00127526 100.128
0.00308 0.00127017 99.873
0.00309 -0.0012651 100.127
0.0031 0.00126005 99.874
0.00311 -0.00125502 100.126
0.00312 0.00125001 99.875
0.00313 -0.00124502 100.125
0.00314 0.00124005 99.876
0.00315 -0.0012351 100.124
0.00316 0.00123017 99.877
0.00317 -0.00122525 100.123
0.00318 0.00122036 99.878
0.00319 -0.00121549 100.122
0.0032 0.00121064 99.8789
0.00321 -0.00120581 100.121
0.00322 0.00120099 99.8799
0.00323 -0.0011962 100.12
0.00324 0.00119142 99.8809
0.00325 -0.00118667 100.119
0.00326 0.00118193 99.8818
0.00327 -0.00117721 100.118
0.00328 0.00117251 99.8827
0.00329 -0.00116783 100.117
0.0033 0.00116317 99.8837
0.00331 -0.00115853 100.116
0.00332 0.0011539 99.8846
0.00333 -0.00114929 100.115
0.00334 0.00114471 99.8855
0.00335 -0.00114014 100.114
0.00336 0.00113559 99.8864
0.00337 -0.00113105 100.113
0.00338 0.00112654 99.8873
0.00339 -0.00112204 100.112
0.0034 0.00111756 99.8882
0.00341 -0.0011131 100.111
0.00342 0.00110866 99.8891
0.00343 -0.00110423 100.11
0.00344 0.00109982 99.89
0.00345 -0.00109543 100.11
0.00346 0.00109106 99.8909
0.00347 -0.0010867 100.109
0.00348 0.00108236 99.8918
0.00349 -0.00107804 100.108
0.0035 0.00107374 99.8926
0.00351 -0.00106945 100.107
0.00352 0.00106518 99.8935
0.00353 -0.00106093 100.106
0.00354 0.0010567 99.8943
0.00355 -0.00105248 100.105
0.00356 0.00104828 99.8952
0.00357 -0.00104409 100.104
0.00358 0.00103992 99.896
0.00359 -0.00103577 100.104
0.0036 0.00103164 99.8968
0.00361 -0.00102752 100.103
0.00362 0.00102342 99.8977
0.00363 -0.00101933 100.102
0.00364 0.00101526 99.8985
0.00365 -0.00101121 100.101
0.00366 0.00100717 99.8993
0.00367 -0.00100315 100.1
0.00368 0.000999149 99.9001
0.00369 -0.00099516 100.1
0.0037 0.000991187 99.9009
0.00371 -0.00098723 100.099
0.00372 0.000983289 99.9017
0.00373 -0.000979364 100.098
0.00374 0.000975455 99.9025
0.00375 -0.00097156 100.097
0.00376 0.000967682 99.9032
0.00377 -0.000963819 100.096
0.00378 0.000959971 99.904
0.00379 -0.000956139 100.096
0.0038 0.000952322 99.9048
0.00381 -0.000948521 100.095
0.00382 0.000944734 99.9055
0.00383 -0.000940963 100.094
0.00384 0.000937206 99.9063
0.00385 -0.000933465 100.093
0.00386 0.000929739 99.907
0.00387 -0.000926027 100.093
0.00388 0.00092233 99.9078
0.00389 -0.000918648 100.092
0.0039 0.000914981 99.9085
0.00391 -0.000911329 100.091
0.00392 0.00090769 99.9092
0.00393 -0.000904067 100.09
0.00394 0.000900458 99.91
0.00395 -0.000896863 100.09
0.00396 0.000893283 99.9107
0.00397 -0.000889717 100.089
0.00398 0.000886165 99.9114
0.00399 -0.000882628 100.088
0.004 0.000879104 99.9121
0.00401 -0.000875595 100.088
0.00402 0.000872099 99.9128
0.00403 -0.000868618 100.087
0.00404 0.00086515 99.9135
0.00405 -0.000861697 100.086
0.00406 0.000858257 99.9142
0.00407 -0.000854831 100.085
0.00408 0.000851418 99.9149
0.00409 -0.000848019 100.085
0.0041 0.000844634 99.9155
0.00411 -0.000841262 100.084
0.00412 0.000837904 99.9162
0.00413 -0.000834559 100.083
0.00414 0.000831227 99.9169
0.00415 -0.000827909 100.083
0.00416 0.000824604 99.9175
0.00417 -0.000821312 100.082
0.00418 0.000818034 99.9182
0.00419 -0.000814768 100.081
0.0042 0.000811515 99.9188
0.00421 -0.000808276 100.081
0.00422 0.000805049 99.9195
0.00423 -0.000801835 100.08
0.00424 0.000798634 99.9201
0.00425 -0.000795446 100.08
0.00426 0.000792271 99.9208
0.00427 -0.000789108 100.079
0.00428 0.000785958 99.9214
0.00429 -0.00078282 100.078
0.0043 0.000779695 99.922
0.00431 -0.000776583 100.078
0.00432 0.000773483 99.9227
0.00433 -0.000770395 100.077
0.00434 0.000767319 99.9233
0.00435 -0.000764256 100.076
0.00436 0.000761205 99.9239
0.00437 -0.000758167 100.076
0.00438 0.00075514 99.9245
0.00439 -0.000752125 100.075
0.0044 0.000749123 99.9251
0.00441 -0.000746132 100.075
0.00442 0.000743154 99.9257
0.00443 -0.000740187 100.074
0.00444 0.000737232 99.9263
0.00445 -0.000734289 100.073
0.00446 0.000731358 99.9269
0.00447 -0.000728438 100.073
0.00448 0.000725531 99.9274
0.00449 -0.000722634 100.072
0.0045 0.000719749 99.928
0.00451 -0.000716876 100.072
0.00452 0.000714014 99.9286
0.00453 -0.000711164 100.071
0.00454 0.000708325 99.9292
0.00455 -0.000705497 100.071
0.00456 0.000702681 99.9297
0.00457 -0.000699876 100.07
0.00458 0.000697082 99.9303
0.00459 -0.000694299 100.069
0.0046 0.000691528 99.9308
0.00461 -0.000688767 100.069
0.00462 0.000686017 99.9314
0.00463 -0.000683279 100.068
0.00464 0.000680551 99.9319
0.00465 -0.000677834 100.068
0.00466 0.000675128 99.9325
0.00467 -0.000672433 100.067
0.00468 0.000669749 99.933
0.00469 -0.000667075 100.067
0.0047 0.000664412 99.9336
0.00471 -0.00066176 100.066
0.00472 0.000659118 99.9341
0.00473 -0.000656487 100.066
0.00474 0.000653866 99.9346
0.00475 -0.000651256 100.065
0.00476 0.000648656 99.9351
0.00477 -0.000646067 100.065
0.00478 0.000643488 99.9357
0.00479 -0.000640919 100.064
0.0048 0.00063836 99.9362
0.00481 -0.000635812 100.064
0.00482 0.000633274 99.9367
0.00483 -0.000630746 100.063
0.00484 0.000628228 99.9372
0.00485 -0.00062572 100.063
0.00486 0.000623222 99.9377
0.00487 -0.000620734 100.062
0.00488 0.000618256 99.9382
0.00489 -0.000615788 100.062
0.0049 0.00061333 99.9387
0.00491 -0.000610881 100.061
0.00492 0.000608443 99.9392
0.00493 -0.000606014 100.061
0.00494 0.000603595 99.9396
0.00495 -0.000601185 100.06
0.00496 0.000598785 99.9401
0.00497 -0.000596395 100.06
0.00498 0.000594014 99.9406
0.00499 -0.000591643 100.059
0.005 0.000589281 99.9411
