0.00095 1.99238 99.6189 24.9762 99.7141 94277
0.00096 1.9923 99.6149 24.9759 99.711 95272.3
0.00097 1.99222 99.611 24.9757 99.7081 96267.5
0.00098 1.99214 99.6069 24.9754 99.705 97262.6
0.00099 1.99206 99.603 24.9752 99.7022 98257.8
0.001 1.99958 99.9789 -4575.7 -18302.8 99252.8
0.00101 2.00061 100.031 3484.25 13937 8236.2
0.00102 1.9993 99.9651 -1981.49 -7925.95 -13592.7
0.00103 2.00067 100.034 325.732 1302.93 16462.5
0.00104 1.99945 99.9725 1225.93 4903.73 -16652.6
0.00105 2.00036 100.018 -2455.29 -9821.15 14380.7
0.00106 1.99987 99.9934 3211.45 12845.8 -10206.4
0.00107 1.99991 99.9953 -3426.83 -13707.3 4916.86
0.00108 2.00028 100.014 3119.43 12477.7 609.146
0.00109 1.99958 99.9792 -2382.34 -9529.36 -5538.76
0.0011 2.00047 100.024 1363.17 5452.68 9203.09
0.00111 1.99954 99.9771 -237.402 -949.607 -11180.3
0.00112 2.00038 100.019 -819.931 -3279.72 11335
0.00113 1.99975 99.9877 1659.9 6639.61 -9811.66
0.00114 2.00009 100.005 -2179.16 -8716.63 6987.82
0.00115 2.00006 100.003 2330.9 9323.6 -3397.31
0.00116 1.99981 99.9904 -2126.57 -8506.27 -362.471
0.00117 2.00028 100.014 1628.83 6515.31 3724.11
0.00118 1.99968 99.9839 -937.656 -3750.62 -6230.69
0.00119 2.00031 100.016 172.259 689.036 7592.7
0.0012 1.99974 99.9871 548.203 2192.81 -7715.24
0.00121 2.00017 100.008 -1122.1 -4488.39 6694.02
0.00122 1.99994 99.9968 1478.63 5914.52 -4783.89
0.00123 1.99996 99.998 -1585.4 -6341.62 2346.77
0.00124 2.00013 100.006 1449.66 5798.66 211.232
0.00125 1.99981 99.9904 -1113.58 -4454.34 -2503.55
0.00126 2.00022 100.011 644.874 2579.5 4218.07
0.00127 1.99979 99.9894 -124.505 -498.02 -5156.12
0.00128 2.00018 100.009 -366.399 -1465.6 5251.26
0.00129 1.99988 99.9942 758.483 3033.93 -4566.84
0.0013 2.00004 100.002 -1003.26 -4013.03 3274.85
0.00131 2.00003 100.001 1078.31 4313.24 -1620.68
0.00132 1.99991 99.9956 -988.192 -3952.77 -119.628
0.00133 2.00013 100.006 761.286 3045.15 1682.71
0.00134 1.99985 99.9925 -443.45 -1773.8 -2855.39
0.00135 2.00014 100.007 89.6789 358.716 3501.34
0.00136 1.99988 99.994 244.799 979.198 -3574.08
0.00137 2.00008 100.004 -512.658 -2050.63 3115.5
0.00138 1.99997 99.9984 680.689 2722.76 -2241.68
0.00139 1.99998 99.9991 -733.387 -2933.55 1118.97
0.0014 2.00006 100.003 673.597 2694.39 64.9933
0.00141 1.99991 99.9956 -520.416 -2081.67 -1130.79
0.00142 2.0001 100.005 304.897 1219.59 1932.82
0.00143 1.9999 99.9951 -64.3954 -257.582 -2377.55
0.00144 2.00008 100.004 -163.495 -653.979 2432.49
0.00145 1.99995 99.9973 346.478 1385.91 -2125.32
0.00146 2.00002 100.001 -461.815 -1847.26 1534.36
0.00147 2.00001 100.001 498.781 1995.12 -772.385
0.00148 1.99996 99.998 -459.14 -1836.56 -33.057
0.00149 2.00006 100.003 355.739 1422.96 759.753
0.0015 1.99993 99.9965 -209.606 -838.426 -1308.26
0.00151 2.00007 100.003 46.1124 184.45 1614.4
0.00152 1.99994 99.9972 109.151 436.603 -1655.48
0.00153 2.00004 100.002 -234.147 -936.59 1449.79
0.00154 1.99998 99.9992 313.306 1253.23 -1050.15
0.00155 1.99999 99.9996 -339.213 -1356.85 533.029
0.00156 2.00003 100.001 312.95 1251.8 14.8925
0.00157 1.99996 99.998 -243.159 -972.636 -510.36
0.00158 2.00005 100.002 144.078 576.311 885.456
0.00159 1.99995 99.9977 -32.9377 -131.751 -1096.16
0.0016 2.00004 100.002 -72.8408 -291.363 1126.64
0.00161 1.99997 99.9987 158.223 632.891 -988.936
0.00162 2.00001 100.001 -212.546 -850.184 718.703
0.00163 2 100 230.686 922.744 -367.765
0.00164 1.99998 99.9991 -213.3 -853.199 -4.96027
0.00165 2.00003 100.001 166.198 664.794 342.762
0.00166 1.99997 99.9984 -99.0223 -396.089 -599.26
0.00167 2.00003 100.002 23.4739 93.8955 744.26
0.00168 1.99997 99.9987 48.5892 194.357 -766.709
0.00169 2.00002 100.001 -106.909 -427.634 674.554
0.0017 1.99999 99.9996 144.184 576.738 -491.836
0.00171 2 99.9998 -156.876 -627.504 253.686
0.00172 2.00001 100.001 145.375 581.502 -0.145714
0.00173 1.99998 99.9991 -113.59 -454.362 -230.155
0.00174 2.00002 100.001 68.0477 272.191 405.543
0.00175 1.99998 99.9989 -16.6946 -66.7786 -505.31
0.00176 2.00002 100.001 -32.3977 -129.591 521.751
0.00177 1.99999 99.9994 72.2305 288.922 -460.097
0.00178 2 100 -97.8063 -391.225 336.561
0.00179 2 100 106.679 426.715 -174.956
